prefectureCode,prefectureName,schoolName,area,department,fiscalYear,quota,finalApplicants,finalRate,sourceUrl,docTitle,fetchedAt
chiba,千葉県,我孫子,,普通科,令和8年度（2026年度）,320,357,1.12,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,我孫子東,,普通科,令和8年度（2026年度）,200,132,0.66,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,白井,,普通科,令和8年度（2026年度）,240,281,1.17,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,印旛明誠,,普通科,令和8年度（2026年度）,200,239,1.2,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,成田西陵,,園芸科,令和8年度（2026年度）,40,31,0.78,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,成田西陵,,土木造園科,令和8年度（2026年度）,40,21,0.53,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,成田西陵,,食品科学科,令和8年度（2026年度）,40,40,1,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,成田西陵,,情報処理科,令和8年度（2026年度）,40,20,0.5,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,成田国際,,普通科,令和8年度（2026年度）,200,264,1.32,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,成田国際,,国際科,令和8年度（2026年度）,120,142,1.18,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,成田北,,普通科,令和8年度（2026年度）,280,310,1.11,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,下総,,園芸科,令和8年度（2026年度）,40,17,0.43,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,下総,,自動車科,令和8年度（2026年度）,40,31,0.78,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,下総,,情報処理科,令和8年度（2026年度）,40,16,0.4,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,富里,,普通科,令和8年度（2026年度）,160,173,1.08,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,佐倉,,普通科,令和8年度（2026年度）,280,424,1.51,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,佐倉,,理数科,令和8年度（2026年度）,40,65,1.63,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,佐倉東,,普通科,令和8年度（2026年度）,120,135,1.13,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,佐倉東,,調理国際科,令和8年度（2026年度）,40,50,1.25,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,佐倉東,,服飾デザイン科,令和8年度（2026年度）,40,40,1,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,佐倉西,,普通科,令和8年度（2026年度）,160,150,0.94,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,八街,,総合学科,令和8年度（2026年度）,120,116,0.97,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,四街道,,普通科,令和8年度（2026年度）,320,379,1.18,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,四街道北,,普通科,令和8年度（2026年度）,240,269,1.12,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,佐原,,普通科,令和8年度（2026年度）,240,223,0.93,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,佐原,,理数科,令和8年度（2026年度）,40,20,0.5,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,佐原白楊,,普通科,令和8年度（2026年度）,200,204,1.02,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,小見川,,普通科,令和8年度（2026年度）,160,147,0.92,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,多古,,普通科,令和8年度（2026年度）,80,38,0.48,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,多古,,園芸科,令和8年度（2026年度）,40,17,0.43,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,銚子,,普通科,令和8年度（2026年度）,120,132,1.1,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,銚子商業,,商業科・情報処理科,令和8年度（2026年度）,160,151,0.94,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,銚子商業,,海洋科,令和8年度（2026年度）,40,12,0.3,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,旭農業,,畜産科,令和8年度（2026年度）,40,16,0.4,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,旭農業,,園芸科,令和8年度（2026年度）,40,17,0.43,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,旭農業,,食品科学科,令和8年度（2026年度）,40,30,0.75,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,東総工業,,電子機械科,令和8年度（2026年度）,40,35,0.88,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,東総工業,,電気科,令和8年度（2026年度）,40,25,0.63,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,東総工業,,情報技術科,令和8年度（2026年度）,40,38,0.95,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,東総工業,,建設科,令和8年度（2026年度）,40,33,0.83,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,匝瑳,,総合学科,令和8年度（2026年度）,240,207,0.86,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,松尾,,普通科,令和8年度（2026年度）,120,106,0.88,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,成東,,普通科・理数科,令和8年度（2026年度）,240,238,0.99,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,東金,,普通科,令和8年度（2026年度）,160,182,1.14,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,東金,,国際教養科,令和8年度（2026年度）,40,34,0.85,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,東金商業,,商業科・情報処理科,令和8年度（2026年度）,120,99,0.83,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,大網,,普通科,令和8年度（2026年度）,40,27,0.68,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,大網,,農業科,令和8年度（2026年度）,40,39,0.98,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,大網,,食品科学科,令和8年度（2026年度）,40,38,0.95,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,大網,,生物工学科,令和8年度（2026年度）,40,27,0.68,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,九十九里,,普通科,令和8年度（2026年度）,80,19,0.24,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,長生,,普通科・理数科,令和8年度（2026年度）,280,357,1.28,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,茂原,,普通科,令和8年度（2026年度）,160,161,1.01,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,茂原樟陽,,農業科,令和8年度（2026年度）,40,39,0.98,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,茂原樟陽,,食品科学科,令和8年度（2026年度）,40,42,1.05,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,茂原樟陽,,土木造園科,令和8年度（2026年度）,40,20,0.5,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
chiba,千葉県,茂原樟陽,,電子機械科,令和8年度（2026年度）,40,28,0.7,https://www.pref.chiba.lg.jp/kyouiku/shidou/nyuushi/koukou/r8/documents/r8kakuteiippan.pdf,千葉県教育委員会 令和8年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞,2026-07-24
